fid,name,type,prefab,worldX,worldY,locationID,terrainX,terrainY,region,gisX,gixY,rotYaxis,heightOffset,climate,color
44771,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,617,431,6171343170,13,70,Dak'fron,617.1015625,-431.453125,-15,-6,Desert,Brown
44777,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,562,446,5627344652,73,52,Dak'fron,562.5703125,-446.59375,-109,-16,Desert,Brown
44789,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,501,466,5011846696,18,96,Dak'fron,501.140625,-466.25,-109,0,Desert,Brown
44793,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,512,458,51255458104,55,104,Dak'fron,512.4296875,-458.1875,171,0,Desert,Brown
44803,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,557,443,55799443116,99,116,Dak'fron,557.7734375,-443.09375,-31,-29,Desert,Brown
44804,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,518,455,5181845512,18,12,Dak'fron,518.140625,-455.90625,66,-15,Desert,Brown
44811,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,543,446,54311446124,11,124,Dak'fron,543.0859375,-446.03125,-43,-28,Desert,Brown
44824,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,614,432,6143243227,32,27,Dak'fron,614.25,-432.7890625,33,-3,Desert,Brown
44835,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,545,450,5450645040,6,40,Dak'fron,545.046875,-450.6875,41,-24,Desert,Brown
44858,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,579,440,5799744004,97,4,Dak'fron,579.7578125,-440.96875,-31,-12,Desert,Brown
44871,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,461,494,4614249423,42,23,Dak'fron,461.328125,-494.8203125,131,0,Desert,Brown
44882,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,590,440,5905444003,54,3,Dak'fron,590.421875,-440.9765625,55,-27,Desert,Brown
44886,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,475,488,4750648877,6,77,Dak'fron,475.046875,-488.3984375,104,0,Desert,Brown
44924,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,504,461,5046946113,69,13,Dak'fron,504.5390625,-461.8984375,-146,-25,Desert,Brown
44930,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,459,496,45968496125,68,125,Dak'fron,459.53125,-496.0234375,-101,0,Desert,Brown
44959,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,583,444,5835844431,58,31,Dak'fron,583.453125,-444.7578125,-146,-21,Desert,Brown
44974,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,617,430,61711743014,117,14,Dak'fron,617.9140625,-430.890625,34,-23,Desert,Brown
44982,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,562,446,5622944674,29,74,Dak'fron,562.2265625,-446.421875,60,-17,Desert,Brown
45021,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,559,445,5599244564,92,64,Dak'fron,559.71875,-445.5,12,0,Desert,Brown
45028,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,605,434,6052343434,23,34,Dak'fron,605.1796875,-434.734375,-35,-2,Desert,Brown
45034,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,512,461,5128246169,82,69,Dak'fron,512.640625,-461.4609375,-141,-11,Desert,Brown
45044,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,587,438,58710443821,104,21,Dak'fron,587.8125,-438.8359375,90,-30,Desert,Brown
45053,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,567,446,56712444697,124,97,Dak'fron,567.96875,-446.2421875,-145,0,Desert,Brown
45059,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,520,457,5209645796,96,96,Dak'fron,520.75,-457.25,-54,-8,Desert,Brown
45074,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,500,468,500111468115,111,115,Dak'fron,500.8671875,-468.1015625,-82,-17,Desert,Brown
45077,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,465,491,46511349180,113,80,Dak'fron,465.8828125,-491.375,-162,0,Desert,Brown
45095,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,611,433,6113743339,37,39,Dak'fron,611.2890625,-433.6953125,55,-27,Desert,Brown
45101,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,603,437,60312643773,126,73,Dak'fron,603.984375,-437.4296875,-123,-30,Desert,Brown
45136,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,505,462,5056946296,69,96,Dak'fron,505.5390625,-462.25,80,0,Desert,Brown
45160,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,523,458,52311645809,116,9,Dak'fron,523.90625,-458.9296875,164,0,Desert,Brown
45162,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,620,430,6205843034,58,34,Dak'fron,620.453125,-430.734375,63,0,Desert,Brown
45169,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,556,448,55611144881,111,81,Dak'fron,556.8671875,-448.3671875,39,-19,Desert,Brown
45187,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,509,460,5096746056,67,56,Dak'fron,509.5234375,-460.5625,-159,-2,Desert,Brown
45191,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,533,453,53310645356,106,56,Dak'fron,533.828125,-453.5625,25,0,Desert,Brown
45216,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,505,463,5058546349,85,49,Dak'fron,505.6640625,-463.6171875,-31,-21,Desert,Brown
45231,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,566,442,56610244268,102,68,Dak'fron,566.796875,-442.46875,84,-23,Desert,Brown
45246,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,470,489,47098489117,98,117,Dak'fron,470.765625,-489.0859375,3,-27,Desert,Brown
45259,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,502,466,50211046610,110,10,Dak'fron,502.859375,-466.921875,-128,-21,Desert,Brown
45264,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,493,473,49312047361,120,61,Dak'fron,493.9375,-473.5234375,-164,-21,Desert,Brown
45295,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,516,458,5166745823,67,23,Dak'fron,516.5234375,-458.8203125,55,-27,Desert,Brown
45308,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,580,445,5808544591,85,91,Dak'fron,580.6640625,-445.2890625,84,0,Desert,Brown
45320,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,475,487,4757548746,75,46,Dak'fron,475.5859375,-487.640625,82,-25,Desert,Brown
45338,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,471,488,47110048802,100,2,Dak'fron,471.78125,-488.984375,-36,0,Desert,Brown
45347,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,564,443,5649344328,93,28,Dak'fron,564.7265625,-443.78125,-33,0,Desert,Brown
45367,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,540,449,5405044957,50,57,Dak'fron,540.390625,-449.5546875,119,0,Desert,Brown
45381,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,543,445,54310244562,102,62,Dak'fron,543.796875,-445.515625,30,0,Desert,Brown
45383,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,459,494,45935494105,35,105,Dak'fron,459.2734375,-494.1796875,71,-6,Desert,Brown
45399,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,461,494,46110749402,107,2,Dak'fron,461.8359375,-494.984375,-119,0,Desert,Brown
45407,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,592,439,59210943964,109,64,Dak'fron,592.8515625,-439.5,-109,-8,Desert,Brown
45413,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,599,437,5997243723,72,23,Dak'fron,599.5625,-437.8203125,37,-30,Desert,Brown
45423,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,541,451,54110045180,100,80,Dak'fron,541.78125,-451.375,-97,0,Desert,Brown
45445,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,551,444,5512744457,27,57,Dak'fron,551.2109375,-444.5546875,-143,-24,Desert,Brown
45466,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,612,432,6128043268,80,68,Dak'fron,612.625,-432.46875,50,-12,Desert,Brown
45467,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,524,455,5243445561,34,61,Dak'fron,524.265625,-455.5234375,51,-5,Desert,Brown
45501,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,612,435,61212143593,121,93,Dak'fron,612.9453125,-435.2734375,46,-12,Desert,Brown
45512,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,572,446,5725944673,59,73,Dak'fron,572.4609375,-446.4296875,96,0,Desert,Brown
45515,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,530,453,5305345370,53,70,Dak'fron,530.4140625,-453.453125,-112,0,Desert,Brown
45520,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,458,498,4585349803,53,3,Dak'fron,458.4140625,-498.9765625,77,-22,Desert,Brown
45543,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,609,434,6091343405,13,5,Dak'fron,609.1015625,-434.9609375,-163,-30,Desert,Brown
45594,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,548,449,54827449126,27,126,Dak'fron,548.2109375,-449.015625,20,0,Desert,Brown
45598,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,574,444,57491444115,91,115,Dak'fron,574.7109375,-444.1015625,123,0,Desert,Brown
45626,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,513,456,5135545603,55,3,Dak'fron,513.4296875,-456.9765625,-8,0,Desert,Brown
45671,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,477,485,4777948525,79,25,Dak'fron,477.6171875,-485.8046875,-132,-12,Desert,Brown
45678,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,507,466,5075746686,57,86,Dak'fron,507.4453125,-466.328125,130,0,Desert,Brown
45681,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,521,457,5211745790,17,90,Dak'fron,521.1328125,-457.296875,-46,0,Desert,Brown
45693,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,506,466,5069046673,90,73,Dak'fron,506.703125,-466.4296875,31,-4,Desert,Brown
45698,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,509,462,50911246226,112,26,Dak'fron,509.875,-462.796875,-37,-6,Desert,Brown
45703,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,597,435,5970643524,6,24,Dak'fron,597.046875,-435.8125,-146,0,Desert,Brown
45710,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,609,434,60910343495,103,95,Dak'fron,609.8046875,-434.2578125,-128,-15,Desert,Brown
45714,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,496,471,49666471126,66,126,Dak'fron,496.515625,-471.015625,37,-5,Desert,Brown
45725,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,505,461,50510246153,102,53,Dak'fron,505.796875,-461.5859375,-103,-16,Desert,Brown
45743,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,592,440,5929344073,93,73,Dak'fron,592.7265625,-440.4296875,6,-20,Desert,Brown
45765,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,568,442,5681444249,14,49,Dak'fron,568.109375,-442.6171875,122,0,Desert,Brown
45779,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,561,440,5614144050,41,50,Dak'fron,561.3203125,-440.609375,29,-28,Desert,Brown
45780,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,579,443,5799744344,97,44,Dak'fron,579.7578125,-443.65625,92,-20,Desert,Brown
45814,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,532,451,53211245129,112,29,Dak'fron,532.875,-451.7734375,100,0,Desert,Brown
45832,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,583,440,5832544030,25,30,Dak'fron,583.1953125,-440.765625,89,-6,Desert,Brown
45884,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,621,432,6211343243,13,43,Dak'fron,621.1015625,-432.6640625,93,-29,Desert,Brown
45890,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,589,439,58914439112,14,112,Dak'fron,589.109375,-439.125,-64,-24,Desert,Brown
45908,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,509,462,50914462105,14,105,Dak'fron,509.109375,-462.1796875,-28,-26,Desert,Brown
45913,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,572,440,5727944035,79,35,Dak'fron,572.6171875,-440.7265625,-40,-5,Desert,Brown
45963,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,620,430,6202843077,28,77,Dak'fron,620.21875,-430.3984375,-79,0,Desert,Brown
45964,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,558,447,5588444721,84,21,Dak'fron,558.65625,-447.8359375,164,-8,Desert,Brown
46009,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,548,444,54880444122,80,122,Dak'fron,548.625,-444.046875,122,-5,Desert,Brown
46013,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,539,451,5394645155,46,55,Dak'fron,539.359375,-451.5703125,-84,0,Desert,Brown
46015,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,590,439,59012443921,124,21,Dak'fron,590.96875,-439.8359375,-43,0,Desert,Brown
46021,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,488,478,48838478123,38,123,Dak'fron,488.296875,-478.0390625,-62,-6,Desert,Brown
46025,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,561,443,56110544378,105,78,Dak'fron,561.8203125,-443.390625,122,-19,Desert,Brown
46045,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,528,450,5284745040,47,40,Dak'fron,528.3671875,-450.6875,-125,0,Desert,Brown
46056,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,478,485,4787848534,78,34,Dak'fron,478.609375,-485.734375,-65,-21,Desert,Brown
46112,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,568,445,56811044598,110,98,Dak'fron,568.859375,-445.234375,113,-25,Desert,Brown
46151,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,559,444,5591144448,11,48,Dak'fron,559.0859375,-444.625,-159,-1,Desert,Brown
46154,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,555,447,5557544740,75,40,Dak'fron,555.5859375,-447.6875,-167,0,Desert,Brown
46226,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,532,454,5327745418,77,18,Dak'fron,532.6015625,-454.859375,56,-24,Desert,Brown
46235,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,549,443,54911644355,116,55,Dak'fron,549.90625,-443.5703125,126,-18,Desert,Brown
46242,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,517,455,51711545516,115,16,Dak'fron,517.8984375,-455.875,123,0,Desert,Brown
46275,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,568,442,5681644228,16,28,Dak'fron,568.125,-442.78125,-8,0,Desert,Brown
46276,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,512,463,5122246323,22,23,Dak'fron,512.171875,-463.8203125,69,0,Desert,Brown
46295,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,578,443,5789644311,96,11,Dak'fron,578.75,-443.9140625,96,-11,Desert,Brown
46317,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,498,469,49812246924,122,24,Dak'fron,498.953125,-469.8125,-155,-26,Desert,Brown
46337,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,497,470,497115470112,115,112,Dak'fron,497.8984375,-470.125,-103,-11,Desert,Brown
46341,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,585,438,5855843836,58,36,Dak'fron,585.453125,-438.71875,-139,-11,Desert,Brown
46366,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,520,456,5204145675,41,75,Dak'fron,520.3203125,-456.4140625,93,-16,Desert,Brown
46385,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,558,442,55845442110,45,110,Dak'fron,558.3515625,-442.140625,91,0,Desert,Brown
46395,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,530,455,5308945560,89,60,Dak'fron,530.6953125,-455.53125,59,-23,Desert,Brown
46397,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,614,434,61411743461,117,61,Dak'fron,614.9140625,-434.5234375,80,-9,Desert,Brown
46404,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,543,446,5434044665,40,65,Dak'fron,543.3125,-446.4921875,-131,-30,Desert,Brown
46417,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,471,490,4718649096,86,96,Dak'fron,471.671875,-490.25,-131,0,Desert,Brown
46426,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,561,444,561128444126,128,126,Dak'fron,562,-444.015625,139,-4,Desert,Brown
46485,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,505,463,5058746356,87,56,Dak'fron,505.6796875,-463.5625,-79,-26,Desert,Brown
46502,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,512,463,51236463120,36,120,Dak'fron,512.28125,-463.0625,45,0,Desert,Brown
46511,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,514,462,5146446238,64,38,Dak'fron,514.5,-462.703125,29,-30,Desert,Brown
46514,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,547,450,54710450109,10,109,Dak'fron,547.078125,-450.1484375,-65,-27,Desert,Brown
46517,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,575,443,57511944345,119,45,Dak'fron,575.9296875,-443.6484375,167,-14,Desert,Brown
46528,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,536,452,5362245269,22,69,Dak'fron,536.171875,-452.4609375,-142,0,Desert,Brown
46545,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,494,470,4944847014,48,14,Dak'fron,494.375,-470.890625,-58,-8,Desert,Brown
46564,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,480,482,4801348220,13,20,Dak'fron,480.1015625,-482.84375,125,-28,Desert,Brown
46622,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,501,465,50112346579,123,79,Dak'fron,501.9609375,-465.3828125,58,-2,Desert,Brown
46629,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,542,447,5420444782,4,82,Dak'fron,542.03125,-447.359375,-64,-4,Desert,Brown
46630,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,587,439,5874643962,46,62,Dak'fron,587.359375,-439.515625,154,-11,Desert,Brown
46678,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,485,481,4851548153,15,53,Dak'fron,485.1171875,-481.5859375,-16,-9,Desert,Brown
46695,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,472,490,4728549066,85,66,Dak'fron,472.6640625,-490.484375,-8,0,Desert,Brown
46704,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,544,445,54410344520,103,20,Dak'fron,544.8046875,-445.84375,-145,-7,Desert,Brown
46737,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,477,486,47710848632,108,32,Dak'fron,477.84375,-486.75,81,-30,Desert,Brown
46748,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,621,429,62112842910,128,10,Dak'fron,622,-429.921875,2,-24,Desert,Brown
46758,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,500,469,5000646958,6,58,Dak'fron,500.046875,-469.546875,-36,0,Desert,Brown
46768,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,534,454,53419454122,19,122,Dak'fron,534.1484375,-454.046875,64,-23,Desert,Brown
46797,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,510,462,51063462106,63,106,Dak'fron,510.4921875,-462.171875,-22,-16,Desert,Brown
46814,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,513,454,5132545416,25,16,Dak'fron,513.1953125,-454.875,-66,-22,Desert,Brown
46822,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,536,449,53610544906,105,6,Dak'fron,536.8203125,-449.953125,57,-11,Desert,Brown
46825,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,559,446,5597444628,74,28,Dak'fron,559.578125,-446.78125,-66,-10,Desert,Brown
46843,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,559,444,5599244432,92,32,Dak'fron,559.71875,-444.75,-136,-29,Desert,Brown
46861,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,564,445,56410344519,103,19,Dak'fron,564.8046875,-445.8515625,83,-3,Desert,Brown
46868,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,507,466,507106466127,106,127,Dak'fron,507.828125,-466.0078125,-168,0,Desert,Brown
46870,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,497,470,4971847007,18,7,Dak'fron,497.140625,-470.9453125,75,0,Desert,Brown
46871,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,591,441,5910644139,6,39,Dak'fron,591.046875,-441.6953125,-110,0,Desert,Brown
46876,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,615,431,6151343166,13,66,Dak'fron,615.1015625,-431.484375,49,-26,Desert,Brown
46881,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,533,452,5336945238,69,38,Dak'fron,533.5390625,-452.703125,54,-19,Desert,Brown
46885,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,476,483,4769748336,97,36,Dak'fron,476.7578125,-483.71875,12,-2,Desert,Brown
46915,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,516,453,51611945348,119,48,Dak'fron,516.9296875,-453.625,-23,-23,Desert,Brown
46921,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,566,447,5661444721,14,21,Dak'fron,566.109375,-447.8359375,-174,0,Desert,Brown
46935,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,572,445,57230445101,30,101,Dak'fron,572.234375,-445.2109375,-25,0,Desert,Brown
46940,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,533,452,5333645287,36,87,Dak'fron,533.28125,-452.3203125,102,-25,Desert,Brown
46949,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,494,470,4945047022,50,22,Dak'fron,494.390625,-470.828125,-177,0,Desert,Brown
46964,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,568,441,5687844178,78,78,Dak'fron,568.609375,-441.390625,96,-7,Desert,Brown
46996,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,577,445,5772244545,22,45,Dak'fron,577.171875,-445.6484375,85,-14,Desert,Brown
47024,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,605,436,6054943693,49,93,Dak'fron,605.3828125,-436.2734375,-48,-26,Desert,Brown
47059,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,607,436,607114436113,114,113,Dak'fron,607.890625,-436.1171875,-121,-12,Desert,Brown
47062,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,604,436,60410443641,104,41,Dak'fron,604.8125,-436.6796875,-11,-9,Desert,Brown
47075,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,583,439,58354439108,54,108,Dak'fron,583.421875,-439.15625,26,0,Desert,Brown
47083,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,472,488,4724248829,42,29,Dak'fron,472.328125,-488.7734375,0,-30,Desert,Brown
47088,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,477,484,4775848476,58,76,Dak'fron,477.453125,-484.40625,83,-24,Desert,Brown
47095,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,622,429,6223042920,30,20,Dak'fron,622.234375,-429.84375,49,-28,Desert,Brown
47114,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,578,444,5785944459,59,59,Dak'fron,578.4609375,-444.5390625,30,-17,Desert,Brown
47127,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,586,443,58611644326,116,26,Dak'fron,586.90625,-443.796875,113,0,Desert,Brown
47184,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,565,442,5652944208,29,8,Dak'fron,565.2265625,-442.9375,-75,0,Desert,Brown
47202,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,610,436,6107943638,79,38,Dak'fron,610.6171875,-436.703125,-165,-23,Desert,Brown
47207,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,458,496,45883496125,83,125,Dak'fron,458.6484375,-496.0234375,-123,0,Desert,Brown
47208,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,608,435,60812643508,126,8,Dak'fron,608.984375,-435.9375,80,0,Desert,Brown
47292,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,520,455,5204745515,47,15,Dak'fron,520.3671875,-455.8828125,-98,-7,Desert,Brown
47295,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,467,490,4670849041,8,41,Dak'fron,467.0625,-490.6796875,135,0,Desert,Brown
47306,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,593,437,59311743769,117,69,Dak'fron,593.9140625,-437.4609375,102,-9,Desert,Brown
47311,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,519,457,5196645785,66,85,Dak'fron,519.515625,-457.3359375,13,-28,Desert,Brown
47326,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,510,458,5108045818,80,18,Dak'fron,510.625,-458.859375,172,0,Desert,Brown
47329,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,482,483,4828448330,84,30,Dak'fron,482.65625,-483.765625,-18,0,Desert,Brown
47336,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,536,453,53612645397,126,97,Dak'fron,536.984375,-453.2421875,-150,0,Desert,Brown
47343,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,566,443,5667744389,77,89,Dak'fron,566.6015625,-443.3046875,54,-25,Desert,Brown
47347,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,498,467,4985646706,56,6,Dak'fron,498.4375,-467.953125,-119,-7,Desert,Brown
47372,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,532,455,5326045545,60,45,Dak'fron,532.46875,-455.6484375,-177,-20,Desert,Brown
47373,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,558,443,558112443111,112,111,Dak'fron,558.875,-443.1328125,16,-9,Desert,Brown
47378,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,594,437,5941243778,12,78,Dak'fron,594.09375,-437.390625,127,0,Desert,Brown
47396,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,568,444,5688644425,86,25,Dak'fron,568.671875,-444.8046875,-116,-17,Desert,Brown
47402,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,596,437,59611443789,114,89,Dak'fron,596.890625,-437.3046875,85,-11,Desert,Brown
47416,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,462,494,4622949432,29,32,Dak'fron,462.2265625,-494.75,94,-17,Desert,Brown
47453,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,614,433,61449433114,49,114,Dak'fron,614.3828125,-433.109375,-169,-15,Desert,Brown
47454,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,531,454,5310845477,8,77,Dak'fron,531.0625,-454.3984375,28,-20,Desert,Brown
47475,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,465,493,4659749375,97,75,Dak'fron,465.7578125,-493.4140625,-42,-13,Desert,Brown
47491,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,504,464,50411146425,111,25,Dak'fron,504.8671875,-464.8046875,-140,-11,Desert,Brown
47493,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,538,452,5381345236,13,36,Dak'fron,538.1015625,-452.71875,137,0,Desert,Brown
47503,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,466,493,4669549387,95,87,Dak'fron,466.7421875,-493.3203125,51,-19,Desert,Brown
