fid,name,type,prefab,worldX,worldY,locationID,terrainX,terrainY,region,gisX,gixY,rotYaxis,climate,color,sink
136390,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,371,429,3714142993,41,93,Alik'r Desert,371.3203125,-429.2734375,-61,Desert,Brown,0.5
135925,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,566,379,5668437985,84,85,Alik'r Desert,566.65625,-379.3359375,0,Desert,Brown,0.5
136178,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,391,422,39138422127,38,127,Alik'r Desert,391.296875,-422.0078125,3,Desert,Brown,0.5
131465,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,336,488,33663488110,63,110,Alik'r Desert,336.4921875,-488.140625,-110,Desert,Brown,0.5
134272,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,252,495,25207495105,7,105,Alik'r Desert,252.0546875,-495.1796875,-111,Desert,Brown,0.5
131884,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,536,433,5361543350,15,50,Alik'r Desert,536.1171875,-433.609375,-3,Desert,Brown,0.5
134677,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,560,426,5602742659,27,59,Alik'r Desert,560.2109375,-426.5390625,54,Desert,Brown,0.5
135851,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,511,414,5111541499,15,99,Alik'r Desert,511.1171875,-414.2265625,65,Desert,Brown,0.5
133211,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,534,448,534104448120,104,120,Alik'r Desert,534.8125,-448.0625,-85,Desert,Brown,0.5
135128,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,511,415,5116241529,62,29,Alik'r Desert,511.484375,-415.7734375,113,Desert,Brown,0.5
131025,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,376,448,3760544851,5,51,Alik'r Desert,376.0390625,-448.6015625,129,Desert,Brown,0.5
134561,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,614,395,6142739531,27,31,Alik'r Desert,614.2109375,-395.7578125,145,Desert,Brown,0.5
134146,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,227,498,22717498109,17,109,Alik'r Desert,227.1328125,-498.1484375,-133,Desert,Brown,0.5
133753,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,542,416,5429741695,97,95,Alik'r Desert,542.7578125,-416.2578125,36,Desert,Brown,0.5
130185,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,545,426,54510242678,102,78,Alik'r Desert,545.796875,-426.390625,-130,Desert,Brown,0.5
132104,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,588,382,5884638205,46,5,Alik'r Desert,588.359375,-382.9609375,-105,Subtropical,Brown,0.5
137054,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,382,466,38218466111,18,111,Alik'r Desert,382.140625,-466.1328125,-125,Desert,Brown,0.5
135583,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,387,446,3872044658,20,58,Alik'r Desert,387.15625,-446.546875,-59,Desert,Brown,0.5
135489,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,595,397,59512839738,128,38,Alik'r Desert,596,-397.703125,-48,Desert,Brown,0.5
132178,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,371,446,37155446113,55,113,Alik'r Desert,371.4296875,-446.1171875,-101,Desert,Brown,0.5
132674,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,539,426,53906426124,6,124,Alik'r Desert,539.046875,-426.03125,78,Desert,Brown,0.5
134199,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,588,427,5887442797,74,97,Alik'r Desert,588.578125,-427.2421875,111,Desert,Brown,0.5
133734,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,390,474,3909447431,94,31,Alik'r Desert,390.734375,-474.7578125,-127,Desert,Brown,0.5
130384,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,317,468,31715468117,15,117,Alik'r Desert,317.1171875,-468.0859375,-52,Desert,Brown,0.5
135617,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,427,440,42760440114,60,114,Alik'r Desert,427.46875,-440.109375,131,Desert,Brown,0.5
134549,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,562,415,56212241535,122,35,Alik'r Desert,562.953125,-415.7265625,-94,Desert,Brown,0.5
132225,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,390,454,3904845431,48,31,Alik'r Desert,390.375,-454.7578125,-146,Desert,Brown,0.5
129623,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,511,448,51110844856,108,56,Alik'r Desert,511.84375,-448.5625,-160,Desert,Brown,0.5
136734,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,601,428,6013042816,30,16,Alik'r Desert,601.234375,-428.875,69,Desert,Brown,0.5
130655,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,284,449,28411844982,118,82,Alik'r Desert,284.921875,-449.359375,94,Desert,Brown,0.5
132219,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,367,415,3670641551,6,51,Alik'r Desert,367.046875,-415.6015625,-161,Desert,Brown,0.5
132750,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,386,437,3862143787,21,87,Alik'r Desert,386.1640625,-437.3203125,-131,Desert,Brown,0.5
136364,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,512,393,5127939378,79,78,Alik'r Desert,512.6171875,-393.390625,-131,Desert,Brown,0.5
132387,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,566,418,566105418117,105,117,Alik'r Desert,566.8203125,-418.0859375,-16,Desert,Brown,0.5
131136,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,313,473,3135147327,51,27,Alik'r Desert,313.3984375,-473.7890625,69,Desert,Brown,0.5
130333,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,585,422,5859842256,98,56,Alik'r Desert,585.765625,-422.5625,-141,Desert,Brown,0.5
130985,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,308,468,3082646886,26,86,Alik'r Desert,308.203125,-468.328125,-129,Desert,Brown,0.5
129691,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,530,418,530107418102,107,102,Alik'r Desert,530.8359375,-418.203125,72,Desert,Brown,0.5
129890,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,557,394,5576539411,65,11,Alik'r Desert,557.5078125,-394.9140625,58,Desert,Brown,0.5
134916,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,552,389,5521638999,16,99,Alik'r Desert,552.125,-389.2265625,-66,Desert,Brown,0.5
130259,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,402,498,4029649884,96,84,Alik'r Desert,402.75,-498.34375,-131,Desert,Brown,0.5
135432,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,524,397,52446397106,46,106,Alik'r Desert,524.359375,-397.171875,28,Desert,Brown,0.5
136277,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,438,485,43835485100,35,100,Alik'r Desert,438.2734375,-485.21875,-91,Desert,Brown,0.5
135363,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,302,448,3021344848,13,48,Alik'r Desert,302.1015625,-448.625,-39,Desert,Brown,0.5
134361,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,378,436,37810543677,105,77,Alik'r Desert,378.8203125,-436.3984375,-90,Desert,Brown,0.5
133789,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,598,404,5985940427,59,27,Alik'r Desert,598.4609375,-404.7890625,-126,Desert,Brown,0.5
134268,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,406,480,40610480125,10,125,Alik'r Desert,406.078125,-480.0234375,129,Desert,Brown,0.5
135326,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,316,464,31611246414,112,14,Alik'r Desert,316.875,-464.890625,166,Desert,Brown,0.5
132356,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,563,417,56310541787,105,87,Alik'r Desert,563.8203125,-417.3203125,-10,Desert,Brown,0.5
134501,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,262,481,26228481124,28,124,Alik'r Desert,262.21875,-481.03125,157,Desert,Brown,0.5
137028,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,584,386,5841338605,13,5,Alik'r Desert,584.1015625,-386.9609375,166,Desert,Brown,0.5
134195,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,265,493,2654949372,49,72,Alik'r Desert,265.3828125,-493.4375,-75,Desert,Brown,0.5
131988,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,222,489,22292489121,92,121,Alik'r Desert,222.71875,-489.0546875,-111,Desert,Brown,0.5
129823,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,392,414,392121414118,121,118,Alik'r Desert,392.9453125,-414.078125,34,Desert,Brown,0.5
133158,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,563,415,5631741527,17,27,Alik'r Desert,563.1328125,-415.7890625,170,Desert,Brown,0.5
135444,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,296,471,296115471122,115,122,Alik'r Desert,296.8984375,-471.046875,175,Desert,Brown,0.5
133319,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,335,428,33583428112,83,112,Alik'r Desert,335.6484375,-428.125,158,Desert,Brown,0.5
131349,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,257,463,2570946359,9,59,Alik'r Desert,257.0703125,-463.5390625,-86,Desert,Brown,0.5
135143,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,517,434,5171843463,18,63,Alik'r Desert,517.140625,-434.5078125,23,Desert,Brown,0.5
129708,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,394,432,39438432105,38,105,Alik'r Desert,394.296875,-432.1796875,-5,Desert,Brown,0.5
131356,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,573,388,573106388105,106,105,Alik'r Desert,573.828125,-388.1796875,-61,Desert,Brown,0.5
129987,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,295,467,29512646778,126,78,Alik'r Desert,295.984375,-467.390625,22,Desert,Brown,0.5
135715,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,240,467,24012446742,124,42,Alik'r Desert,240.96875,-467.671875,-157,Desert,Brown,0.5
129674,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,336,438,33652438126,52,126,Alik'r Desert,336.40625,-438.015625,174,Desert,Brown,0.5
131234,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,488,419,4880241908,2,8,Alik'r Desert,488.015625,-419.9375,-67,Desert,Brown,0.5
135804,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,536,395,5365439532,54,32,Alik'r Desert,536.421875,-395.75,31,Desert,Brown,0.5
131653,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,318,450,3188745056,87,56,Alik'r Desert,318.6796875,-450.5625,-2,Desert,Brown,0.5
131711,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,607,407,60719407109,19,109,Alik'r Desert,607.1484375,-407.1484375,13,Desert,Brown,0.5
134305,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,221,491,2219949137,99,37,Alik'r Desert,221.7734375,-491.7109375,178,Desert,Brown,0.5
136169,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,228,486,22811648618,116,18,Alik'r Desert,228.90625,-486.859375,-86,Desert,Brown,0.5
129963,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,563,421,56344421128,44,128,Alik'r Desert,563.34375,-421,-28,Desert,Brown,0.5
133232,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,400,481,4004648192,46,92,Alik'r Desert,400.359375,-481.28125,102,Desert,Brown,0.5
133290,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,365,495,3653849513,38,13,Alik'r Desert,365.296875,-495.8984375,82,Desert,Brown,0.5
134909,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,341,478,3411447867,14,67,Alik'r Desert,341.109375,-478.4765625,135,Desert,Brown,0.5
137091,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,591,413,59101413117,1,117,Alik'r Desert,591.0078125,-413.0859375,-176,Desert,Brown,0.5
132797,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,392,487,39211348704,113,4,Alik'r Desert,392.8828125,-487.96875,-120,Desert,Brown,0.5
137001,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,255,476,255101476113,101,113,Alik'r Desert,255.7890625,-476.1171875,-138,Desert,Brown,0.5
136458,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,278,492,2783849286,38,86,Alik'r Desert,278.296875,-492.328125,21,Desert,Brown,0.5
136933,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,563,420,5633842090,38,90,Alik'r Desert,563.296875,-420.296875,51,Desert,Brown,0.5
134647,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,356,459,3563045968,30,68,Alik'r Desert,356.234375,-459.46875,-78,Desert,Brown,0.5
136372,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,319,464,3191146413,11,13,Alik'r Desert,319.0859375,-464.8984375,-52,Desert,Brown,0.5
136886,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,365,492,3654749297,47,97,Alik'r Desert,365.3671875,-492.2421875,171,Desert,Brown,0.5
135142,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,363,425,3638942544,89,44,Alik'r Desert,363.6953125,-425.65625,-71,Desert,Brown,0.5
136110,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,334,430,3341843076,18,76,Alik'r Desert,334.140625,-430.40625,-77,Desert,Brown,0.5
132499,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,348,480,3489048055,90,55,Alik'r Desert,348.703125,-480.5703125,180,Desert,Brown,0.5
133491,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,341,473,34153473110,53,110,Alik'r Desert,341.4140625,-473.140625,41,Desert,Brown,0.5
136992,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,355,464,3559046403,90,3,Alik'r Desert,355.703125,-464.9765625,-48,Desert,Brown,0.5
136977,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,592,394,5929839430,98,30,Alik'r Desert,592.765625,-394.765625,112,Desert,Brown,0.5
130152,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,302,480,3021348074,13,74,Alik'r Desert,302.1015625,-480.421875,-166,Desert,Brown,0.5
136282,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,496,404,4963140454,31,54,Alik'r Desert,496.2421875,-404.578125,-17,Desert,Brown,0.5
130568,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,429,441,4292444131,24,31,Alik'r Desert,429.1875,-441.7578125,152,Desert,Brown,0.5
137093,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,306,439,3061443976,14,76,Alik'r Desert,306.109375,-439.40625,-94,Desert,Brown,0.5
134498,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,532,444,5325044464,50,64,Alik'r Desert,532.390625,-444.5,166,Desert,Brown,0.5
130757,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,266,470,2666647076,66,76,Alik'r Desert,266.515625,-470.40625,175,Desert,Brown,0.5
134940,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,418,431,41866431119,66,119,Alik'r Desert,418.515625,-431.0703125,17,Desert,Brown,0.5
133617,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,353,488,35390488100,90,100,Alik'r Desert,353.703125,-488.21875,-56,Desert,Brown,0.5
136840,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,354,473,3549247352,92,52,Alik'r Desert,354.71875,-473.59375,-7,Desert,Brown,0.5
137196,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,559,427,55948427114,48,114,Alik'r Desert,559.375,-427.109375,160,Desert,Brown,0.5
134993,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,486,427,48693427126,93,126,Alik'r Desert,486.7265625,-427.015625,-103,Desert,Brown,0.5
130515,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,423,435,4237343518,73,18,Alik'r Desert,423.5703125,-435.859375,-158,Desert,Brown,0.5
129713,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,496,420,49657420125,57,125,Alik'r Desert,496.4453125,-420.0234375,138,Desert,Brown,0.5
133019,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,348,420,3487942056,79,56,Alik'r Desert,348.6171875,-420.5625,78,Desert,Brown,0.5
134009,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,471,481,47111248113,112,13,Alik'r Desert,471.875,-481.8984375,120,Desert,Brown,0.5
136674,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,393,463,3938946344,89,44,Alik'r Desert,393.6953125,-463.65625,-117,Desert,Brown,0.5
134200,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,332,493,33210549387,105,87,Alik'r Desert,332.8203125,-493.3203125,-167,Desert,Brown,0.5
134349,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,614,421,6145142166,51,66,Alik'r Desert,614.3984375,-421.484375,95,Desert,Brown,0.5
134759,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,549,418,5490141852,1,52,Alik'r Desert,549.0078125,-418.59375,-109,Desert,Brown,0.5
131938,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,391,439,3917743987,77,87,Alik'r Desert,391.6015625,-439.3203125,-151,Desert,Brown,0.5
133893,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,419,440,4194844002,48,2,Alik'r Desert,419.375,-440.984375,22,Desert,Brown,0.5
136315,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,285,497,28502497118,2,118,Alik'r Desert,285.015625,-497.078125,-78,Desert,Brown,0.5
131263,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,382,497,3824849717,48,17,Alik'r Desert,382.375,-497.8671875,-3,Desert,Brown,0.5
130571,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,474,469,4747746953,77,53,Alik'r Desert,474.6015625,-469.5859375,-84,Desert,Brown,0.5
131501,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,459,481,4590148178,1,78,Alik'r Desert,459.0078125,-481.390625,170,Desert,Brown,0.5
134955,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,547,436,5471443692,14,92,Alik'r Desert,547.109375,-436.28125,60,Desert,Brown,0.5
136786,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,318,466,31892466101,92,101,Alik'r Desert,318.71875,-466.2109375,126,Desert,Brown,0.5
130076,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,278,454,278123454101,123,101,Alik'r Desert,278.9609375,-454.2109375,-63,Desert,Brown,0.5
133162,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,389,457,38912645735,126,35,Alik'r Desert,389.984375,-457.7265625,-179,Desert,Brown,0.5
129879,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,340,469,34012469102,12,102,Alik'r Desert,340.09375,-469.203125,-80,Desert,Brown,0.5
133765,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,375,456,37512445647,124,47,Alik'r Desert,375.96875,-456.6328125,74,Desert,Brown,0.5
130682,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,311,485,3118348567,83,67,Alik'r Desert,311.6484375,-485.4765625,163,Desert,Brown,0.5
136913,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,378,419,37836419127,36,127,Alik'r Desert,378.28125,-419.0078125,53,Desert,Brown,0.5
132076,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,635,433,6359843341,98,41,Alik'r Desert,635.765625,-433.6796875,119,Desert,Brown,0.5
130311,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,541,433,54112543333,125,33,Alik'r Desert,541.9765625,-433.7421875,53,Desert,Brown,0.5
131507,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,239,491,23910649127,106,27,Alik'r Desert,239.828125,-491.7890625,-105,Desert,Brown,0.5
135020,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,263,467,26312846701,128,1,Alik'r Desert,264,-467.9921875,-68,Desert,Brown,0.5
132740,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,481,467,4810146720,1,20,Alik'r Desert,481.0078125,-467.84375,162,Desert,Brown,0.5
131331,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,278,494,2787349420,73,20,Alik'r Desert,278.5703125,-494.84375,138,Desert,Brown,0.5
135491,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,632,422,6324142279,41,79,Alik'r Desert,632.3203125,-422.3828125,-165,Desert,Brown,0.5
131581,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,292,453,29212245312,122,12,Alik'r Desert,292.953125,-453.90625,-54,Desert,Brown,0.5
135555,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,514,438,5147143870,71,70,Alik'r Desert,514.5546875,-438.453125,-123,Desert,Brown,0.5
129998,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,361,425,3610142516,1,16,Alik'r Desert,361.0078125,-425.875,124,Desert,Brown,0.5
133562,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,356,417,35612341703,123,3,Alik'r Desert,356.9609375,-417.9765625,-179,Desert,Brown,0.5
130261,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,378,485,3789948584,99,84,Alik'r Desert,378.7734375,-485.34375,177,Desert,Brown,0.5
130119,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,319,433,3193443388,34,88,Alik'r Desert,319.265625,-433.3125,26,Desert,Brown,0.5
133900,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,250,474,2502247490,22,90,Alik'r Desert,250.171875,-474.296875,4,Desert,Brown,0.5
134618,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,470,467,4703646775,36,75,Alik'r Desert,470.28125,-467.4140625,-126,Desert,Brown,0.5
134114,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,362,474,362127474108,127,108,Alik'r Desert,362.9921875,-474.15625,-118,Desert,Brown,0.5
130736,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,341,430,3417243060,72,60,Alik'r Desert,341.5625,-430.53125,159,Desert,Brown,0.5
132300,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,452,444,45273444108,73,108,Alik'r Desert,452.5703125,-444.15625,93,Desert,Brown,0.5
134764,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,481,414,48112341407,123,7,Alik'r Desert,481.9609375,-414.9453125,-52,Desert,Brown,0.5
134482,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,384,481,3846948108,69,8,Alik'r Desert,384.5390625,-481.9375,-25,Desert,Brown,0.5
135822,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,622,422,622121422124,121,124,Alik'r Desert,622.9453125,-422.03125,-28,Desert,Brown,0.5
135979,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,318,453,3180845378,8,78,Alik'r Desert,318.0625,-453.390625,30,Desert,Brown,0.5
133845,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,339,425,33911342508,113,8,Alik'r Desert,339.8828125,-425.9375,156,Desert,Brown,0.5
132501,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,270,476,2702647698,26,98,Alik'r Desert,270.203125,-476.234375,172,Desert,Brown,0.5
131055,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,491,401,4913740173,37,73,Alik'r Desert,491.2890625,-401.4296875,-82,Desert,Brown,0.5
134960,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,550,441,5507844114,78,14,Alik'r Desert,550.609375,-441.890625,163,Desert,Brown,0.5
132200,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,385,422,3852142221,21,21,Alik'r Desert,385.1640625,-422.8359375,106,Desert,Brown,0.5
135706,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,536,415,53611241552,112,52,Alik'r Desert,536.875,-415.59375,-175,Desert,Brown,0.5
135342,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,244,488,2443748839,37,39,Alik'r Desert,244.2890625,-488.6953125,-119,Desert,Brown,0.5
133508,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,274,452,27412645225,126,25,Alik'r Desert,274.984375,-452.8046875,-92,Desert,Brown,0.5
131786,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,449,493,449122493125,122,125,Alik'r Desert,449.953125,-493.0234375,-141,Desert,Brown,0.5
134604,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,259,464,2592646429,26,29,Alik'r Desert,259.203125,-464.7734375,-135,Desert,Brown,0.5
131906,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,590,426,5903742606,37,6,Alik'r Desert,590.2890625,-426.953125,-85,Desert,Brown,0.5
135073,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,397,472,3977047243,70,43,Alik'r Desert,397.546875,-472.6640625,-81,Desert,Brown,0.5
132758,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,345,477,34520477106,20,106,Alik'r Desert,345.15625,-477.171875,89,Desert,Brown,0.5
136246,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,539,404,5397940478,79,78,Alik'r Desert,539.6171875,-404.390625,30,Desert,Brown,0.5
135753,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,265,475,2651047532,10,32,Alik'r Desert,265.078125,-475.75,62,Desert,Brown,0.5
132290,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,555,412,5554741230,47,30,Alik'r Desert,555.3671875,-412.765625,147,Desert,Brown,0.5
135632,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,509,443,5090444359,4,59,Alik'r Desert,509.03125,-443.5390625,115,Desert,Brown,0.5
130872,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,258,471,2588547165,85,65,Alik'r Desert,258.6640625,-471.4921875,164,Desert,Brown,0.5
131644,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,384,475,3841247538,12,38,Alik'r Desert,384.09375,-475.703125,77,Desert,Brown,0.5
133027,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,611,411,61126411117,26,117,Alik'r Desert,611.203125,-411.0859375,81,Desert,Brown,0.5
130188,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,340,423,34011142360,111,60,Alik'r Desert,340.8671875,-423.53125,-135,Desert,Brown,0.5
131267,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,573,430,5736743041,67,41,Alik'r Desert,573.5234375,-430.6796875,157,Desert,Brown,0.5
136686,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,543,439,54311943991,119,91,Alik'r Desert,543.9296875,-439.2890625,32,Desert,Brown,0.5
135074,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,407,493,4072649382,26,82,Alik'r Desert,407.203125,-493.359375,115,Desert,Brown,0.5
133735,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,357,470,3574147004,41,4,Alik'r Desert,357.3203125,-470.96875,96,Desert,Brown,0.5
134191,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,271,478,2711747860,17,60,Alik'r Desert,271.1328125,-478.53125,107,Desert,Brown,0.5
137070,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,319,445,3194144583,41,83,Alik'r Desert,319.3203125,-445.3515625,165,Desert,Brown,0.5
136639,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,374,412,3742741272,27,72,Alik'r Desert,374.2109375,-412.4375,32,Desert,Brown,0.5
134476,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,380,468,38091468111,91,111,Alik'r Desert,380.7109375,-468.1328125,-27,Desert,Brown,0.5
